device_id,label,population,attack_subtype,scenario_tag,request_index,first_request_time,review_or_higher,blocked,first_action,first_review_or_higher_request,first_block_request,requests_scored_through_first_action,authorizations_processed_before_first_action,distinct_cards_requested_through_first_action,distinct_cards_processed_before_first_action,seconds_to_first_review,seconds_to_first_block,potentially_preventable_later_requests_upper_bound
blind_20260828_dev_0000515,0,normal,,normal_standard,1,2026-07-13 06:24:35+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000516,0,normal,,normal_standard,1,2026-07-21 14:17:34+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000517,0,normal,,normal_standard,1,2026-07-28 22:54:28+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000518,0,normal,,normal_standard,1,2026-07-11 05:37:07+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000519,0,normal,,normal_standard,1,2026-07-18 22:18:22+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000520,0,normal,,normal_standard,1,2026-07-04 22:57:57+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000521,0,normal,,normal_standard,1,2026-07-04 07:44:45+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000522,0,normal,,normal_standard,1,2026-07-20 20:09:41+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000523,0,normal,,normal_standard,1,2026-07-01 23:58:37+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000524,0,normal,,normal_standard,1,2026-07-03 18:02:12+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000525,0,normal,,normal_standard,1,2026-07-27 10:27:09+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000526,0,normal,,normal_standard,3,2026-07-20 06:17:32+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0000527,0,normal,,normal_standard,1,2026-07-09 00:59:11+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000528,0,normal,,normal_standard,1,2026-07-06 23:41:19+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000529,0,normal,,normal_standard,2,2026-07-07 11:17:11+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000530,0,normal,,normal_standard,1,2026-07-18 15:05:28+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000531,0,normal,,normal_standard,1,2026-07-27 22:18:18+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000532,0,normal,,normal_standard,1,2026-07-05 10:53:32+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000533,0,normal,,normal_standard,1,2026-07-29 21:47:28+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000534,0,normal,,normal_standard,1,2026-07-05 16:53:59+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000535,0,normal,,normal_standard,2,2026-07-01 20:44:38+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000536,0,normal,,normal_standard,1,2026-07-07 06:45:38+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000537,0,normal,,normal_standard,1,2026-07-26 08:35:57+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000538,0,normal,,normal_standard,2,2026-07-23 11:21:26+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000539,0,normal,,normal_standard,1,2026-07-17 21:08:03+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000540,0,normal,,normal_standard,2,2026-07-29 00:53:49+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000541,0,normal,,normal_standard,1,2026-07-19 10:43:39+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000542,0,normal,,normal_standard,1,2026-07-22 10:04:19+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000543,0,normal,,normal_standard,2,2026-07-30 13:37:37+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000544,0,normal,,normal_standard,1,2026-07-25 16:18:24+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000545,0,normal,,normal_standard,1,2026-07-27 16:22:35+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000546,0,normal,,normal_standard,1,2026-07-27 19:57:27+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000547,0,normal,,normal_standard,2,2026-07-24 13:06:07+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000548,0,normal,,normal_standard,1,2026-07-27 03:10:19+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000549,0,normal,,normal_standard,2,2026-07-29 01:07:45+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000550,0,normal,,normal_standard,1,2026-07-17 21:21:29+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000551,0,normal,,normal_standard,1,2026-07-04 20:28:30+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000552,0,normal,,normal_standard,2,2026-07-27 10:22:36+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000553,0,normal,,normal_standard,1,2026-07-30 05:21:41+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000554,0,normal,,normal_standard,1,2026-07-12 05:45:14+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000555,0,normal,,normal_standard,1,2026-07-05 23:36:20+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000556,0,normal,,normal_standard,1,2026-07-22 15:15:34+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000557,0,normal,,normal_standard,1,2026-07-08 01:35:34+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000558,0,normal,,normal_standard,1,2026-07-13 20:35:25+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000559,0,normal,,normal_standard,1,2026-07-11 07:12:41+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000560,0,normal,,normal_standard,1,2026-07-20 17:22:30+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000561,0,normal,,normal_standard,2,2026-07-19 03:00:53+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000562,0,normal,,normal_standard,1,2026-07-08 15:45:34+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000563,0,normal,,normal_standard,1,2026-07-25 07:33:02+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000564,0,normal,,normal_standard,1,2026-07-08 21:30:00+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000565,0,normal,,normal_standard,1,2026-07-25 06:36:40+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000566,0,normal,,normal_standard,1,2026-07-28 23:25:14+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000567,0,normal,,normal_standard,3,2026-07-14 18:49:44+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0000568,0,normal,,normal_standard,1,2026-07-07 07:24:19+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000569,0,normal,,normal_standard,2,2026-07-12 23:24:49+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000570,0,normal,,normal_standard,1,2026-07-27 09:56:10+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000571,0,normal,,normal_standard,1,2026-07-16 19:14:41+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000572,0,normal,,normal_standard,1,2026-07-09 11:08:55+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000573,0,normal,,normal_standard,1,2026-07-15 14:37:59+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000574,0,normal,,normal_standard,1,2026-07-14 16:06:59+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000575,0,normal,,normal_standard,1,2026-07-08 18:59:46+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000576,0,normal,,normal_standard,1,2026-07-19 17:38:50+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000577,0,normal,,normal_standard,1,2026-07-23 16:34:48+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000578,0,normal,,normal_standard,1,2026-07-23 09:13:39+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000579,0,normal,,normal_standard,1,2026-07-19 00:15:21+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000580,0,normal,,normal_standard,2,2026-07-08 14:19:50+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000581,0,normal,,normal_standard,1,2026-07-05 20:46:20+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000582,0,normal,,normal_standard,1,2026-07-25 10:21:32+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000583,0,normal,,normal_standard,1,2026-07-09 00:47:07+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000584,0,normal,,normal_standard,1,2026-07-22 17:01:50+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000585,0,normal,,normal_standard,1,2026-07-07 02:25:51+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000586,0,normal,,normal_standard,1,2026-07-24 08:45:26+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000587,0,normal,,normal_standard,1,2026-07-12 08:12:39+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000588,0,normal,,normal_standard,1,2026-07-21 18:58:39+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000589,0,normal,,normal_standard,2,2026-07-19 01:01:47+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000590,0,normal,,normal_standard,2,2026-07-18 19:47:11+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000591,0,normal,,normal_standard,1,2026-07-09 16:48:32+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000592,0,normal,,normal_standard,1,2026-07-16 13:02:12+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000593,0,normal,,normal_standard,1,2026-07-11 22:45:44+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000594,0,normal,,normal_standard,2,2026-07-26 19:25:44+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000595,0,normal,,normal_standard,1,2026-07-15 19:16:46+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000596,0,normal,,normal_standard,1,2026-07-23 04:20:26+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000597,0,normal,,normal_standard,1,2026-07-19 19:47:12+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000598,0,normal,,normal_standard,3,2026-07-16 03:57:21+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0000599,0,normal,,normal_standard,2,2026-07-14 01:04:02+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000600,0,normal,,normal_standard,1,2026-07-10 22:07:20+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000601,0,normal,,normal_standard,2,2026-07-16 06:31:19+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000602,0,normal,,normal_standard,1,2026-07-15 18:23:42+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000603,0,normal,,normal_standard,1,2026-07-03 15:52:18+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000604,0,normal,,normal_standard,1,2026-07-09 09:09:36+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000605,0,normal,,normal_standard,1,2026-07-01 12:06:22+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000606,0,normal,,normal_standard,1,2026-07-01 21:46:24+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000607,0,normal,,normal_standard,2,2026-07-23 02:15:38+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000608,0,normal,,normal_standard,1,2026-07-12 18:53:29+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000609,0,normal,,normal_standard,1,2026-07-20 16:50:29+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000610,0,normal,,normal_standard,1,2026-07-14 04:35:19+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000611,0,normal,,normal_standard,1,2026-07-28 01:27:21+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000612,0,normal,,normal_standard,1,2026-07-17 04:06:31+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000613,0,normal,,normal_standard,1,2026-07-27 06:15:33+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000614,0,normal,,normal_standard,1,2026-07-29 16:00:01+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000615,0,normal,,normal_standard,2,2026-07-24 01:50:54+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000616,0,normal,,normal_standard,1,2026-07-08 23:17:28+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000617,0,normal,,normal_standard,1,2026-07-25 00:11:20+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000618,0,normal,,normal_standard,1,2026-07-05 06:42:43+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000619,0,normal,,normal_standard,1,2026-07-11 04:03:20+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000620,0,normal,,normal_standard,1,2026-07-24 02:29:36+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000621,0,normal,,normal_standard,1,2026-07-18 21:36:44+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000622,0,normal,,normal_standard,1,2026-07-19 14:43:37+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000623,0,normal,,normal_standard,1,2026-07-12 07:38:48+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000624,0,normal,,normal_standard,1,2026-07-21 05:52:17+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000625,0,normal,,normal_standard,2,2026-07-19 06:51:57+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000626,0,normal,,normal_standard,2,2026-07-05 07:28:24+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000627,0,normal,,normal_standard,2,2026-07-19 07:31:56+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000628,0,normal,,normal_standard,2,2026-07-19 13:41:59+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000629,0,normal,,normal_standard,2,2026-07-27 11:20:12+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000630,0,normal,,normal_standard,1,2026-07-29 20:17:00+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000631,0,normal,,normal_standard,2,2026-07-17 02:01:41+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000632,0,normal,,normal_standard,2,2026-07-14 06:12:00+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000633,0,normal,,normal_standard,2,2026-07-26 20:07:08+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000634,0,normal,,normal_standard,1,2026-07-20 17:40:49+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000635,0,normal,,normal_standard,1,2026-07-27 05:04:06+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000636,0,normal,,normal_standard,1,2026-07-15 11:43:42+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000637,0,normal,,normal_standard,1,2026-07-10 02:58:45+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000638,0,normal,,normal_standard,1,2026-07-17 01:47:12+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000639,0,normal,,normal_standard,1,2026-07-27 19:33:28+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000640,0,normal,,normal_standard,1,2026-07-17 09:19:14+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000641,0,normal,,normal_standard,1,2026-07-03 01:05:56+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000642,0,normal,,normal_standard,1,2026-07-25 07:28:19+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000643,0,normal,,normal_standard,2,2026-07-08 01:20:18+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000644,0,normal,,normal_standard,1,2026-07-27 10:05:44+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000645,0,normal,,normal_standard,1,2026-07-25 17:45:24+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000646,0,normal,,normal_standard,1,2026-07-05 12:36:26+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000647,0,normal,,normal_standard,1,2026-07-06 21:54:22+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000648,0,normal,,normal_standard,1,2026-07-04 21:12:26+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000649,0,normal,,normal_standard,3,2026-07-28 18:21:14+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0000650,0,normal,,normal_standard,2,2026-07-01 06:23:24+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000651,0,normal,,normal_standard,1,2026-07-03 07:35:42+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000652,0,normal,,normal_standard,1,2026-07-28 06:24:39+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000653,0,normal,,normal_standard,1,2026-07-28 16:15:40+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000654,0,normal,,normal_standard,1,2026-07-29 19:08:11+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000655,0,normal,,normal_standard,2,2026-07-30 07:50:20+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000656,0,normal,,normal_standard,3,2026-07-03 08:38:11+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0000657,0,normal,,normal_standard,1,2026-07-15 16:26:39+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000658,0,normal,,normal_standard,1,2026-07-27 02:43:14+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000659,0,normal,,normal_standard,1,2026-07-20 16:56:23+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000660,0,normal,,normal_standard,1,2026-07-12 16:59:35+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000661,0,normal,,normal_standard,1,2026-07-08 23:53:48+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000662,0,normal,,normal_standard,1,2026-07-13 18:45:42+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000663,0,normal,,normal_standard,1,2026-07-23 17:20:45+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000664,0,normal,,normal_standard,1,2026-07-07 11:19:40+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000665,0,normal,,normal_standard,1,2026-07-07 11:36:55+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000666,0,normal,,normal_standard,1,2026-07-13 22:44:56+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000667,0,normal,,normal_standard,2,2026-07-14 03:51:29+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000668,0,normal,,normal_standard,1,2026-07-24 06:58:32+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000669,0,normal,,normal_standard,1,2026-07-11 00:56:34+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000670,0,normal,,normal_standard,2,2026-07-19 16:37:48+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000671,0,normal,,normal_standard,1,2026-07-01 12:10:45+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000672,0,normal,,normal_standard,1,2026-07-09 02:23:47+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000673,0,normal,,normal_standard,1,2026-07-24 05:35:40+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000674,0,normal,,normal_standard,1,2026-07-19 21:35:48+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000675,0,normal,,normal_standard,2,2026-07-10 10:35:31+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000676,0,normal,,normal_standard,1,2026-07-12 00:29:53+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000677,0,normal,,normal_standard,1,2026-07-03 10:48:46+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000678,0,normal,,normal_standard,1,2026-07-26 22:40:50+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000679,0,normal,,normal_standard,1,2026-07-01 16:37:41+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000680,0,normal,,normal_standard,1,2026-07-04 19:16:52+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000681,0,normal,,normal_standard,1,2026-07-04 13:12:24+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000682,0,normal,,normal_standard,1,2026-07-19 14:00:33+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000683,0,normal,,normal_standard,1,2026-07-05 15:49:12+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000684,0,normal,,normal_standard,1,2026-07-07 14:01:12+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000685,0,normal,,normal_standard,1,2026-07-08 03:46:30+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000686,0,normal,,normal_standard,1,2026-07-03 12:18:01+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000687,0,normal,,normal_standard,3,2026-07-26 17:23:21+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0000688,0,normal,,normal_standard,1,2026-07-12 07:22:51+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000689,0,normal,,normal_standard,1,2026-07-22 15:29:16+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000690,0,normal,,normal_standard,1,2026-07-08 15:29:11+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000691,0,normal,,normal_standard,1,2026-07-26 23:34:13+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000692,0,normal,,normal_standard,1,2026-07-03 12:00:22+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000693,0,normal,,normal_standard,1,2026-07-11 09:43:29+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000694,0,normal,,normal_standard,1,2026-07-13 17:48:22+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000695,0,normal,,normal_standard,2,2026-07-12 16:12:21+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000696,0,normal,,normal_standard,2,2026-07-04 14:39:55+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000697,0,normal,,normal_standard,2,2026-07-19 10:27:04+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000698,0,normal,,normal_standard,1,2026-07-08 14:34:43+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000699,0,normal,,normal_standard,1,2026-07-16 20:02:42+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000700,0,normal,,normal_standard,1,2026-07-24 15:14:10+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000701,0,normal,,normal_standard,2,2026-07-21 13:48:21+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000702,0,normal,,normal_standard,1,2026-07-28 15:24:20+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000703,0,normal,,normal_standard,2,2026-07-03 09:20:16+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000704,0,normal,,normal_standard,1,2026-07-17 17:35:36+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000705,0,normal,,normal_standard,2,2026-07-25 13:25:53+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000706,0,normal,,normal_standard,1,2026-07-25 17:03:58+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000707,0,normal,,normal_standard,1,2026-07-26 00:49:08+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000708,0,normal,,normal_standard,1,2026-07-04 21:07:33+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000709,0,normal,,normal_standard,1,2026-07-30 12:51:49+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000710,0,normal,,normal_standard,1,2026-07-29 13:52:44+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000711,0,normal,,normal_standard,1,2026-07-15 08:02:21+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000712,0,normal,,normal_standard,1,2026-07-03 18:57:23+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000713,0,normal,,normal_standard,1,2026-07-07 03:59:49+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000714,0,normal,,normal_standard,1,2026-07-18 15:11:05+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000715,0,normal,,normal_standard,3,2026-07-10 16:39:13+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0000716,0,normal,,normal_standard,1,2026-07-15 21:24:09+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000717,0,normal,,normal_standard,1,2026-07-10 17:42:19+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000718,0,normal,,normal_standard,1,2026-07-26 04:28:21+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000719,0,normal,,normal_standard,1,2026-07-29 01:50:41+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000720,0,normal,,normal_standard,1,2026-07-09 13:32:34+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000721,0,normal,,normal_standard,1,2026-07-11 18:20:20+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000722,0,normal,,normal_standard,1,2026-07-15 16:27:47+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000723,0,normal,,normal_standard,3,2026-07-03 08:25:59+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0000724,0,normal,,normal_standard,1,2026-07-01 20:00:18+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000725,0,normal,,normal_standard,2,2026-07-27 18:23:44+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000726,0,normal,,normal_standard,1,2026-07-22 21:16:01+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000727,0,normal,,normal_standard,1,2026-07-14 22:01:12+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000728,0,normal,,normal_standard,1,2026-07-08 05:55:08+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000729,0,normal,,normal_standard,3,2026-07-28 03:56:40+00:00,False,False,never,,,3,3,,,,,0
blind_20260828_dev_0000730,0,normal,,normal_standard,1,2026-07-15 00:15:35+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000731,0,normal,,normal_standard,1,2026-07-28 11:15:32+00:00,False,False,never,,,1,1,,,,,0
blind_20260828_dev_0000732,0,normal,,normal_standard,2,2026-07-24 16:48:26+00:00,False,False,never,,,2,2,,,,,0
blind_20260828_dev_0000733,0,normal,,normal_standard,1,2026-07-22 21:09:53+00:00,False,False,never,,,1,1,,,,,0
